ID,RF,NB,LR
6326,1,1,0
6327,1,1,0
6328,0,1,0
6329,1,0,0
6330,0,0,0
6331,1,1,1
6332,1,1,1
6333,0,0,0
6334,0,0,0
6335,0,0,0
6336,1,0,1
6337,0,0,0
6338,1,1,0
6339,1,1,1
6340,0,0,0
6341,0,0,0
6342,1,1,1
6343,0,0,0
6344,0,0,0
6345,0,0,0
6346,1,0,0
6347,1,1,1
6348,0,0,0
6349,1,0,0
6350,1,0,0
6351,0,0,0
6352,1,1,1
6353,0,0,0
6354,0,0,0
6355,1,1,1
6356,1,1,1
6357,0,0,0
6358,1,0,0
6359,0,0,0
6360,0,0,0
6361,1,1,1
6362,0,0,0
6363,1,1,1
6364,0,0,0
6365,1,0,0
6366,0,0,0
6367,0,0,0
6368,0,0,0
6369,1,1,1
6370,0,0,0
6371,0,0,0
6372,0,0,0
6373,0,0,0
6374,1,1,1
6375,0,0,0
6376,0,0,0
6377,0,0,0
6378,1,0,0
6379,0,0,0
6380,0,0,0
6381,0,0,0
6382,0,0,0
6383,1,1,1
6384,1,1,0
6385,0,0,0
6386,1,1,0
6387,0,0,1
6388,1,1,1
6389,1,1,1
6390,0,0,0
6391,0,0,0
6392,0,0,0
6393,1,0,0
6394,0,0,0
6395,0,0,0
6396,0,0,0
6397,0,0,0
6398,0,0,0
6399,0,1,1
6400,1,1,1
6401,0,0,0
6402,1,0,0
6403,0,0,0
6404,0,0,0
6405,1,0,0
6406,0,0,0
6407,0,0,0
6408,0,0,0
6409,1,1,0
6410,0,0,1
6411,0,0,0
6412,0,0,0
6413,1,1,1
6414,0,1,0
6415,0,0,0
6416,1,1,1
6417,0,1,0
6418,0,0,0
6419,0,0,0
6420,0,0,0
6421,0,0,0
6422,0,1,1
6423,0,1,0
6424,0,0,0
6425,0,1,1
6426,0,0,0
6427,0,0,0
6428,1,0,0
6429,1,1,1
6430,0,1,0
6431,0,0,0
6432,0,0,0
6433,0,0,0
6434,1,1,1
6435,0,0,0
6436,0,1,1
6437,0,1,1
6438,0,0,0
6439,0,0,0
6440,0,0,0
6441,1,1,1
6442,0,0,0
6443,1,1,1
6444,1,1,0
6445,0,0,1
6446,0,0,0
6447,1,1,1
6448,0,1,1
6449,0,0,0
6450,1,1,0
6451,1,1,1
6452,1,1,1
6453,0,0,0
6454,1,1,0
6455,0,0,0
6456,1,1,1
6457,1,1,0
6458,1,1,1
6459,1,1,0
6460,1,1,1
6461,1,1,1
6462,0,0,0
6463,1,1,1
6464,1,1,1
6465,0,0,0
6466,0,0,0
6467,1,1,1
6468,0,0,0
6469,1,1,0
6470,1,1,1
6471,0,0,0
6472,1,0,0
6473,0,1,1
6474,1,1,1
6475,0,1,1
6476,0,0,0
6477,0,0,0
6478,0,0,0
6479,1,1,0
6480,0,0,0
6481,0,1,1
6482,0,0,0
6483,1,0,0
6484,0,0,0
6485,0,0,0
6486,0,0,0
6487,0,0,0
6488,1,1,1
6489,0,1,0
6490,1,0,0
6491,1,1,1
6492,0,0,0
6493,0,0,0
6494,0,1,0
6495,1,0,0
6496,1,1,1
6497,0,0,0
6498,0,0,0
6499,0,0,0
6500,0,0,0
6501,0,0,0
6502,1,1,1
6503,0,1,1
6504,1,1,0
6505,0,0,0
6506,1,1,1
6507,0,0,0
6508,0,0,0
6509,0,0,0
6510,0,0,0
6511,0,1,1
6512,0,1,0
6513,1,1,1
6514,0,0,0
6515,1,1,0
6516,0,0,0
6517,0,1,0
6518,0,1,1
6519,0,0,0
6520,0,0,0
6521,0,1,1
6522,1,0,0
6523,0,0,0
6524,0,1,0
6525,1,1,1
6526,0,1,1
6527,0,0,0
6528,0,0,0
6529,0,0,0
6530,0,0,0
6531,0,1,1
6532,1,1,1
6533,0,0,0
6534,0,0,0
6535,1,1,0
6536,1,1,0
6537,0,0,0
6538,0,0,0
6539,1,1,1
6540,0,0,0
6541,1,1,1
6542,0,0,0
6543,0,0,0
6544,1,1,1
6545,0,1,1
6546,1,0,0
6547,1,1,1
6548,0,0,0
6549,1,0,0
6550,1,0,0
6551,0,1,1
6552,0,0,0
6553,1,0,0
6554,0,0,0
6555,1,0,0
6556,1,1,0
6557,0,0,0
6558,0,0,0
6559,1,1,0
6560,0,0,0
6561,0,0,0
6562,1,1,1
6563,1,1,1
6564,0,0,0
6565,1,1,0
6566,0,1,0
6567,1,0,1
6568,1,1,0
6569,1,1,1
6570,0,0,1
6571,0,0,0
6572,0,0,0
6573,1,1,1
6574,1,0,0
6575,1,1,1
6576,1,0,0
6577,1,1,1
6578,0,0,0
6579,0,0,0
6580,1,0,0
6581,1,1,1
6582,0,1,1
6583,1,1,1
6584,0,0,0
6585,0,0,0
6586,0,1,1
6587,1,1,1
6588,0,0,0
6589,1,1,1
6590,1,1,1
6591,1,1,1
6592,0,1,0
6593,0,1,0
6594,0,0,0
6595,0,0,0
6596,1,1,1
6597,0,0,0
6598,1,1,0
6599,0,0,0
6600,0,0,0
6601,0,0,0
6602,0,0,0
6603,1,1,1
6604,0,0,0
6605,0,1,1
6606,1,0,0
6607,0,0,0
6608,0,0,0
6609,1,1,1
6610,0,0,0
6611,1,1,1
6612,1,1,1
6613,0,0,0
6614,1,1,1
6615,0,0,0
6616,1,0,0
6617,1,1,1
6618,0,0,0
6619,0,0,0
6620,1,1,0
6621,0,0,0
6622,1,0,0
6623,0,0,0
6624,1,1,1
6625,1,0,0
6626,0,1,1
6627,0,0,0
6628,0,0,0
6629,0,0,0
6630,0,0,0
6631,0,0,0
6632,0,0,1
6633,1,1,1
6634,0,0,0
6635,0,0,0
6636,0,0,0
6637,1,0,0
6638,0,0,0
6639,1,1,1
6640,0,0,0
6641,0,0,1
6642,1,1,1
6643,1,1,1
6644,0,1,1
6645,1,1,1
6646,0,0,0
6647,0,1,1
6648,0,1,1
6649,0,1,1
6650,1,0,0
6651,0,1,0
6652,0,0,0
6653,0,1,1
6654,1,0,0
6655,1,0,1
6656,0,0,0
6657,0,0,0
6658,1,1,1
6659,1,1,0
6660,1,1,1
6661,0,1,0
6662,1,1,1
6663,0,0,0
6664,1,0,0
6665,1,1,1
6666,1,1,1
6667,0,0,0
6668,0,0,0
6669,0,0,0
6670,0,0,0
6671,1,1,0
6672,0,0,1
6673,0,1,1
6674,1,1,1
6675,0,0,0
6676,0,0,0
6677,0,0,0
6678,0,1,1
6679,1,1,1
6680,0,0,0
6681,0,0,0
6682,0,0,0
6683,1,0,0
6684,1,0,0
6685,1,0,0
6686,1,1,1
6687,1,0,1
6688,0,0,0
6689,1,1,1
6690,0,0,0
6691,1,1,1
6692,1,1,1
6693,0,1,1
6694,1,1,1
6695,0,0,1
6696,0,1,0
6697,1,1,1
6698,0,0,0
6699,0,0,0
6700,0,0,1
6701,1,0,0
6702,0,0,0
6703,0,0,0
6704,1,1,1
6705,0,1,1
6706,1,1,1
6707,1,0,0
6708,0,0,0
6709,0,0,1
6710,0,0,0
6711,0,0,0
6712,0,0,0
6713,1,0,0
6714,1,0,0
6715,1,0,0
6716,0,0,0
6717,0,0,0
6718,0,0,0
6719,1,1,1
6720,0,0,0
6721,1,1,1
6722,0,0,0
6723,1,0,0
6724,0,1,1
6725,0,0,0
6726,0,0,0
6727,0,0,0
6728,1,0,0
6729,0,0,0
6730,0,1,1
6731,0,1,1
6732,1,1,0
6733,0,0,1
6734,1,1,1
6735,1,0,0
6736,1,1,1
6737,0,0,0
6738,0,1,0
6739,1,0,0
6740,0,1,0
6741,0,0,0
6742,0,0,0
6743,1,1,1
6744,1,1,1
6745,1,1,1
6746,0,0,0
6747,0,0,0
6748,1,1,0
6749,0,0,0
6750,1,1,1
6751,0,0,0
6752,1,1,1
6753,0,0,0
6754,0,0,0
6755,0,0,0
6756,0,0,0
6757,1,1,1
6758,0,0,0
6759,1,1,1
6760,1,1,1
6761,1,1,0
6762,0,0,0
6763,0,0,0
6764,0,1,1
6765,0,0,0
6766,1,1,1
6767,0,1,0
6768,0,0,0
6769,1,0,0
6770,0,0,0
6771,0,0,0
6772,0,1,0
6773,0,1,1
6774,1,1,1
6775,1,0,0
6776,0,0,0
6777,1,1,1
6778,1,0,0
6779,0,0,0
6780,1,0,0
6781,0,0,0
6782,0,0,0
6783,1,0,0
6784,0,0,0
6785,0,0,0
6786,1,0,0
6787,0,1,0
6788,0,0,0
6789,1,0,1
6790,1,0,0
6791,0,0,0
6792,1,1,0
6793,0,0,1
6794,0,0,0
6795,1,0,0
6796,0,0,0
6797,0,1,1
6798,0,0,0
6799,0,0,0
6800,0,0,0
6801,0,0,1
6802,1,1,1
6803,0,1,1
6804,0,1,1
6805,0,0,0
6806,0,0,0
6807,1,0,0
6808,0,0,0
6809,1,1,0
6810,1,1,1
6811,1,1,1
6812,0,0,0
6813,0,0,0
6814,0,0,0
6815,0,0,0
6816,1,0,0
6817,0,0,0
6818,1,1,1
6819,0,1,1
6820,1,0,0
6821,1,0,1
6822,1,1,0
6823,0,0,0
6824,0,0,0
6825,0,0,0
6826,1,1,1
6827,0,0,0
6828,0,0,0
6829,0,0,0
6830,1,0,0
6831,0,0,0
6832,0,0,0
6833,0,0,0
6834,0,0,1
6835,0,1,1
6836,0,0,0
6837,0,0,0
6838,1,1,1
6839,0,0,0
6840,0,0,0
6841,1,1,1
6842,0,0,0
6843,1,0,0
6844,0,0,0
6845,0,0,0
6846,1,0,0
6847,1,1,1
6848,0,1,1
6849,0,1,1
6850,0,0,0
6851,1,1,1
6852,0,0,0
6853,0,0,0
6854,0,0,0
6855,1,1,1
6856,0,1,0
6857,1,0,0
6858,0,0,1
6859,1,1,1
6860,0,1,0
6861,1,0,0
6862,1,0,0
6863,0,0,0
6864,1,0,0
6865,1,1,1
6866,0,0,0
6867,1,1,1
6868,1,1,1
6869,0,0,0
6870,1,1,0
6871,1,0,0
6872,0,0,0
6873,1,0,0
6874,1,1,1
6875,1,1,1
6876,0,1,1
6877,0,0,0
6878,0,0,0
6879,0,0,0
6880,0,0,0
6881,0,0,0
6882,1,1,0
6883,0,0,0
6884,0,0,0
6885,0,0,0
6886,0,1,1
6887,0,0,0
6888,0,1,1
6889,0,0,0
6890,1,1,0
6891,1,1,1
6892,1,1,1
6893,1,1,1
6894,1,0,0
6895,0,0,0
6896,1,0,1
6897,0,0,0
6898,1,0,1
6899,1,1,1
6900,0,0,0
6901,0,1,1
6902,0,0,0
6903,0,1,1
6904,0,0,0
6905,0,0,0
6906,1,0,1
6907,0,1,1
6908,1,1,1
6909,0,1,1
6910,1,1,1
6911,0,0,0
6912,0,0,0
6913,0,0,0
6914,0,0,0
6915,1,1,0
6916,1,0,0
6917,0,0,0
6918,1,0,0
6919,0,0,0
6920,0,0,1
6921,0,1,0
6922,1,1,1
6923,1,1,1
6924,1,1,0
6925,0,1,1
6926,0,0,0
6927,0,0,0
6928,0,1,0
6929,0,0,0
6930,1,1,1
6931,1,0,0
6932,0,0,0
6933,1,1,0
6934,1,1,1
6935,0,0,0
6936,0,0,0
6937,0,0,0
6938,1,0,1
6939,1,0,0
6940,1,0,0
6941,1,1,1
6942,0,0,0
6943,1,1,1
6944,0,0,1
6945,0,0,0
6946,1,0,0
6947,0,1,0
6948,0,0,0
6949,0,0,0
6950,0,0,0
6951,0,0,0
6952,1,1,0
6953,1,1,1
6954,0,0,0
6955,0,0,0
6956,0,0,0
6957,1,1,1
6958,1,1,1
6959,0,0,0
6960,1,1,1
6961,0,1,1
6962,1,0,0
6963,1,0,0
6964,0,0,0
6965,1,1,1
6966,1,0,1
6967,0,0,0
6968,0,0,0
6969,1,1,1
6970,1,1,1
6971,0,1,0
6972,1,1,0
6973,1,0,0
6974,0,0,0
6975,0,0,0
6976,0,0,0
6977,1,1,1
6978,0,0,0
6979,0,0,0
6980,0,0,0
6981,0,0,0
6982,0,0,0
6983,0,0,0
6984,1,1,0
6985,0,0,0
6986,0,0,0
6987,0,1,1
6988,0,0,0
6989,0,0,0
6990,0,0,0
6991,0,0,0
6992,0,0,0
6993,0,0,0
6994,0,1,0
6995,1,1,0
6996,1,0,1
6997,0,1,1
6998,0,0,1
6999,1,1,1
7000,1,1,1
7001,0,0,0
7002,0,0,0
7003,0,0,0
7004,1,0,0
7005,1,1,1
7006,1,1,1
7007,0,1,1
7008,1,1,1
7009,0,0,0
7010,0,1,1
7011,0,1,0
7012,0,0,0
7013,0,0,1
7014,1,0,0
7015,1,1,1
7016,1,0,0
7017,1,1,1
7018,1,1,1
7019,0,1,0
7020,0,0,0
7021,1,1,1
7022,0,1,1
7023,0,0,0
7024,0,0,0
7025,0,0,0
7026,0,0,0
7027,0,0,0
7028,0,0,0
7029,0,0,0
7030,1,1,1
7031,0,0,0
7032,0,0,0
7033,0,1,0
7034,0,0,0
7035,0,1,0
7036,1,1,1
7037,0,0,0
7038,0,1,0
7039,1,1,0
7040,1,1,1
7041,1,0,0
7042,1,1,0
7043,1,1,0
7044,0,0,0
7045,1,1,1
7046,1,1,0
7047,1,1,1
7048,1,1,1
7049,0,1,1
7050,1,1,1
7051,1,0,0
7052,0,1,1
7053,1,1,1
7054,0,1,0
7055,0,0,1
7056,0,0,0
7057,1,0,0
7058,0,1,1
7059,0,0,1
7060,0,0,0
7061,0,0,0
7062,0,0,0
7063,0,0,0
7064,0,0,0
7065,0,0,0
7066,1,0,1
7067,0,1,1
7068,0,0,0
7069,1,1,1
7070,0,0,0
7071,0,0,0
7072,0,0,0
7073,0,0,0
7074,1,1,0
7075,0,0,1
7076,1,1,1
7077,1,1,1
7078,0,0,0
7079,1,0,1
7080,0,0,0
7081,0,0,0
7082,1,1,1
7083,0,1,1
7084,1,1,0
7085,0,0,0
7086,0,0,0
7087,0,0,0
7088,1,0,0
7089,0,0,0
7090,1,1,1
7091,1,1,1
7092,0,1,1
7093,0,0,0
7094,1,1,1
7095,0,0,0
7096,0,0,0
7097,1,1,0
7098,0,0,1
7099,0,0,1
7100,1,0,0
7101,0,0,1
7102,0,0,0
7103,1,1,1
7104,0,0,0
7105,1,1,1
7106,0,0,0
7107,1,1,1
7108,0,0,0
7109,1,1,1
7110,0,0,0
7111,0,0,0
7112,1,1,1
7113,0,0,0
7114,0,1,1
7115,1,1,1
7116,0,0,0
7117,0,0,0
7118,0,1,1
7119,0,1,1
7120,0,1,0
7121,0,0,0
7122,0,0,0
7123,0,0,1
7124,0,0,0
7125,0,0,0
7126,1,1,1
7127,0,0,0
7128,0,0,0
7129,1,1,1
7130,0,1,0
7131,0,0,0
7132,0,1,1
7133,0,0,0
7134,0,0,0
7135,0,0,0
7136,0,0,1
7137,0,0,0
7138,0,0,0
7139,0,0,0
7140,0,0,0
7141,0,0,1
7142,0,0,0
7143,0,0,0
7144,1,1,1
7145,1,0,0
7146,0,0,0
7147,1,1,1
7148,0,0,0
7149,1,1,0
7150,1,1,1
7151,0,0,0
7152,1,1,0
7153,1,1,1
7154,0,0,0
7155,0,0,0
7156,1,1,1
7157,1,0,1
7158,0,1,1
7159,1,1,1
7160,0,1,0
7161,1,1,1
7162,0,1,1
7163,0,0,0
7164,0,1,1
7165,1,1,0
7166,1,0,0
7167,1,1,1
7168,0,1,1
7169,1,0,0
7170,0,1,1
7171,1,1,1
7172,0,1,1
7173,0,1,0
7174,0,1,0
7175,0,0,0
7176,0,0,0
7177,0,0,0
7178,1,1,1
7179,0,0,0
7180,1,1,1
7181,0,0,0
7182,1,0,0
7183,1,1,1
7184,0,0,0
7185,1,1,1
7186,1,1,1
7187,0,1,0
7188,1,0,0
7189,1,1,1
7190,1,1,1
7191,1,1,1
7192,1,0,0
7193,0,0,0
7194,0,0,0
7195,0,0,0
7196,1,0,0
7197,0,0,0
7198,1,1,1
7199,1,1,1
7200,1,0,0
7201,1,0,0
7202,1,1,1
7203,1,0,0
7204,0,0,0
7205,1,0,0
7206,0,0,0
7207,0,0,0
7208,1,1,1
7209,0,0,0
7210,1,1,1
7211,1,1,1
7212,0,0,0
7213,1,0,0
7214,0,1,1
7215,1,0,0
7216,1,1,1
7217,0,0,0
7218,0,1,1
7219,1,1,1
7220,0,0,0
7221,0,0,0
7222,0,0,0
7223,1,1,0
7224,1,0,0
7225,1,0,0
7226,1,1,1
7227,0,1,1
7228,0,0,0
7229,1,1,1
7230,1,1,1
7231,0,0,0
7232,0,0,1
7233,0,0,0
7234,0,0,0
7235,0,0,1
7236,1,1,1
7237,1,1,1
7238,1,1,0
7239,0,1,0
7240,1,1,1
7241,1,1,1
7242,0,0,0
7243,0,0,0
7244,0,0,0
7245,0,0,1
7246,0,0,0
7247,0,0,0
7248,1,1,1
7249,1,1,1
7250,1,1,1
7251,0,0,0
7252,0,1,0
7253,1,1,1
7254,0,0,0
7255,1,1,1
7256,1,1,1
7257,1,0,1
7258,0,0,0
7259,0,0,0
7260,0,1,1
7261,0,1,0
7262,0,1,1
7263,1,1,1
7264,1,0,0
7265,1,1,1
7266,0,0,0
7267,1,1,1
7268,0,0,0
7269,1,1,1
7270,1,0,0
7271,1,0,0
7272,1,0,0
7273,0,1,0
7274,0,1,1
7275,0,0,0
7276,0,0,0
7277,0,1,0
7278,0,0,0
7279,1,0,1
7280,1,1,1
7281,0,0,0
7282,0,1,0
7283,1,0,0
7284,0,0,0
7285,1,1,1
7286,1,1,1
7287,0,0,0
7288,0,0,0
7289,1,0,0
7290,0,1,1
7291,1,0,0
7292,1,1,0
7293,0,1,0
7294,0,0,0
7295,0,0,0
7296,0,0,0
7297,1,0,0
7298,1,1,1
7299,0,1,0
7300,1,0,1
7301,1,1,0
7302,1,1,1
7303,0,0,0
7304,1,1,1
7305,0,0,0
7306,1,1,1
7307,0,0,1
7308,0,0,1
7309,0,0,0
7310,1,1,1
7311,1,1,1
7312,0,1,1
7313,0,0,0
7314,0,1,1
7315,0,0,0
7316,1,1,1
7317,0,1,1
7318,1,1,1
7319,1,0,1
7320,1,1,1
7321,0,0,0
7322,1,1,1
7323,0,0,0
7324,0,0,0
7325,0,0,0
7326,0,0,0
7327,0,0,0
7328,0,0,0
7329,1,1,0
7330,1,1,1
7331,1,1,1
7332,1,1,1
7333,0,0,0
7334,0,0,1
7335,0,0,0
7336,1,1,1
7337,0,1,0
7338,1,1,0
7339,0,0,0
7340,1,1,1
7341,0,1,0
7342,1,1,1
7343,0,1,0
7344,1,1,1
7345,0,0,0
7346,1,1,0
7347,0,0,0
7348,1,1,1
7349,0,1,1
7350,1,1,1
7351,0,0,0
7352,0,0,0
7353,0,0,0
7354,0,0,0
7355,0,0,0
7356,1,1,1
7357,0,0,0
7358,0,1,0
7359,1,0,1
7360,1,1,1
7361,0,0,0
7362,1,0,0
7363,1,0,0
7364,1,0,0
7365,1,1,1
7366,0,0,0
7367,0,1,1
7368,0,0,0
7369,1,1,1
7370,1,1,1
7371,1,1,1
7372,1,1,0
7373,1,1,1
7374,0,0,0
7375,0,0,0
7376,1,1,0
7377,0,0,0
7378,1,1,1
7379,0,0,0
7380,0,0,0
7381,1,0,0
7382,0,1,0
7383,1,1,1
7384,0,0,0
7385,0,0,0
7386,0,0,0
7387,0,0,0
7388,0,1,1
7389,0,1,1
7390,1,1,1
7391,0,1,0
7392,0,0,0
7393,0,1,0
7394,0,0,1
7395,1,1,1
7396,0,0,0
7397,1,1,1
7398,1,1,1
7399,0,0,0
7400,0,0,0
7401,1,1,1
7402,1,0,0
7403,0,0,0
7404,0,0,0
7405,0,0,0
7406,0,0,0
7407,1,1,1
7408,0,0,0
7409,0,0,0
7410,1,0,0
7411,0,0,0
7412,0,0,0
7413,0,0,0
7414,1,1,1
7415,0,1,1
7416,1,1,1
7417,1,0,0
7418,1,0,0
7419,0,0,0
7420,1,0,0
7421,0,0,0
7422,1,0,1
7423,0,1,0
7424,1,1,1
7425,0,1,1
7426,0,0,0
7427,0,0,0
7428,0,0,0
7429,0,1,0
7430,0,0,1
7431,0,0,0
7432,0,0,0
7433,1,0,0
7434,1,1,1
7435,0,0,0
7436,0,1,1
7437,0,0,0
7438,0,1,0
7439,0,0,1
7440,0,0,0
7441,0,1,1
7442,0,1,1
7443,1,1,1
7444,0,0,0
7445,0,0,0
7446,1,1,1
7447,0,0,0
7448,0,1,0
7449,1,0,0
7450,0,0,0
7451,1,1,1
7452,1,1,1
7453,0,0,0
7454,1,1,1
7455,0,1,0
7456,1,1,1
7457,0,0,0
7458,0,1,1
7459,1,1,1
7460,0,0,0
7461,0,0,0
7462,0,0,0
7463,0,0,0
7464,1,1,1
7465,0,0,0
7466,0,0,0
7467,0,0,1
7468,1,1,1
7469,0,1,1
7470,1,1,0
7471,0,0,0
7472,0,0,0
7473,1,1,1
7474,0,1,1
7475,0,0,0
7476,1,1,1
7477,0,0,0
7478,0,0,1
7479,1,1,1
7480,0,1,0
7481,0,1,1
7482,0,0,0
7483,0,1,0
7484,0,1,0
7485,1,0,0
7486,0,0,0
7487,0,1,1
7488,0,0,0
7489,1,0,0
7490,0,0,1
7491,0,0,0
7492,1,1,1
7493,1,1,1
7494,0,0,0
7495,1,0,0
7496,0,0,0
7497,0,0,0
7498,1,1,1
7499,0,0,0
7500,0,0,0
7501,0,0,0
7502,0,0,0
7503,1,1,1
7504,0,1,1
7505,0,0,0
7506,1,1,1
7507,0,1,1
7508,0,1,1
7509,0,0,0
7510,0,0,1
7511,0,0,1
7512,0,0,0
7513,1,1,1
7514,1,1,1
7515,1,1,1
7516,0,1,0
7517,0,0,0
7518,1,0,0
7519,0,0,0
7520,0,0,0
7521,0,0,0
7522,1,1,1
7523,0,0,0
7524,1,1,1
7525,1,0,1
7526,1,1,0
7527,1,1,1
7528,1,1,0
7529,0,0,0
7530,0,0,0
7531,1,0,1
7532,1,1,1
7533,0,0,0
7534,0,0,0
7535,1,0,0
7536,0,1,1
7537,1,1,1
7538,0,0,0
7539,0,0,1
7540,0,1,1
7541,1,1,1
7542,0,0,0
7543,0,0,0
7544,0,0,0
7545,1,1,1
7546,0,1,0
7547,1,1,1
7548,0,0,0
7549,1,1,1
7550,0,0,1
7551,1,1,1
7552,1,1,1
7553,0,0,0
7554,1,1,1
7555,0,0,0
7556,1,1,1
7557,1,1,1
7558,0,0,0
7559,0,0,0
7560,1,1,0
7561,0,0,0
7562,0,1,1
7563,1,1,1
7564,1,1,1
7565,0,1,1
7566,1,1,1
7567,0,0,0
7568,1,0,0
7569,0,1,1
7570,1,1,1
7571,1,1,1
7572,0,1,1
7573,0,0,1
7574,1,1,1
7575,1,0,0
7576,0,0,0
7577,0,0,0
7578,0,0,0
7579,1,1,1
7580,0,0,0
7581,1,1,1
7582,0,1,1
7583,1,1,1
7584,1,1,1
7585,1,1,1
7586,0,0,0
7587,1,1,1
7588,0,0,0
7589,0,0,0
7590,1,1,0
7591,0,0,0
7592,0,1,1
7593,0,1,1
7594,1,1,1
7595,1,1,1
7596,0,1,1
7597,1,1,1
7598,0,0,0
7599,1,1,1
7600,0,0,0
7601,0,0,0
7602,0,0,0
7603,0,0,0
7604,0,0,0
7605,1,1,1
7606,0,0,0
7607,1,1,1
7608,1,1,1
7609,0,0,0
7610,0,0,0
7611,0,0,0
7612,0,0,0
7613,1,1,1
7614,1,1,1
7615,1,1,1
7616,0,1,0
7617,0,0,1
7618,0,0,0
7619,0,0,0
7620,1,1,1
7621,0,0,0
7622,0,0,0
7623,1,0,0
7624,0,0,0
7625,1,1,1
7626,0,0,0
7627,0,0,0
7628,1,0,0
7629,1,1,1
7630,1,0,0
7631,0,0,0
7632,0,0,0
7633,1,1,1
7634,1,1,0
7635,0,1,1
7636,1,1,1
7637,1,1,1
7638,1,1,1
7639,0,0,0
7640,0,0,0
7641,0,0,0
7642,1,1,1
7643,0,1,0
7644,0,0,0
7645,1,1,1
7646,1,1,0
7647,0,1,1
7648,1,1,1
7649,0,0,0
7650,0,0,0
7651,0,0,0
7652,0,0,0
7653,1,0,0
7654,0,1,0
7655,0,1,1
7656,1,1,1
7657,1,1,1
7658,1,1,0
7659,0,0,0
7660,1,1,1
7661,1,1,0
7662,1,1,1
7663,1,1,0
7664,1,1,1
7665,1,1,1
7666,0,1,0
7667,0,1,0
7668,1,1,1
7669,1,1,0
7670,0,0,0
7671,0,0,0
7672,1,1,1
7673,1,1,1
7674,1,0,0
7675,0,0,0
7676,1,1,1
7677,1,1,0
7678,1,1,1
7679,1,1,1
7680,0,0,0
7681,0,1,1
7682,1,1,0
7683,0,0,0
7684,0,1,1
7685,0,1,0
7686,0,0,0
7687,1,1,1
7688,0,0,0
7689,0,0,0
7690,1,1,1
7691,0,0,0
7692,1,0,0
7693,0,0,0
7694,0,0,0
7695,1,0,0
7696,0,0,0
7697,1,1,1
7698,1,1,1
7699,1,1,1
7700,1,1,1
7701,0,0,0
7702,0,0,0
7703,1,1,1
7704,1,1,1
7705,0,0,0
7706,1,1,0
7707,0,0,0
7708,1,0,0
7709,0,1,1
7710,1,1,1
7711,0,1,0
7712,0,1,1
7713,0,0,0
7714,0,0,0
7715,1,1,0
7716,0,1,0
7717,1,1,1
7718,1,1,1
7719,0,1,0
7720,0,1,0
7721,0,0,0
7722,0,0,0
7723,1,1,1
7724,1,0,0
7725,0,0,0
7726,1,1,1
7727,0,0,0
7728,1,1,1
7729,1,1,1
7730,0,0,0
7731,0,0,0
7732,0,0,0
7733,1,0,0
7734,1,1,1
7735,0,0,0
7736,0,1,1
7737,0,0,0
7738,0,1,1
7739,1,1,1
7740,1,1,1
7741,0,0,1
7742,1,0,1
7743,0,1,0
7744,1,1,1
7745,0,0,1
7746,1,1,1
7747,1,1,1
7748,0,1,0
7749,0,0,1
7750,0,0,0
7751,0,0,0
7752,0,1,0
7753,0,0,0
7754,0,0,0
7755,0,1,1
7756,1,1,1
7757,0,0,0
7758,0,0,0
7759,0,0,0
7760,1,1,0
7761,0,0,0
7762,1,0,0
7763,1,1,1
7764,1,1,0
7765,0,0,0
7766,1,1,1
7767,0,1,1
7768,0,0,0
7769,1,1,1
7770,1,1,1
7771,1,1,1
7772,1,1,1
7773,1,1,1
7774,0,0,0
7775,1,1,1
7776,0,0,0
7777,0,0,0
7778,0,0,0
7779,1,1,1
7780,0,1,1
7781,1,0,1
7782,1,1,0
7783,1,1,1
7784,1,1,1
7785,1,1,1
7786,1,1,0
7787,0,0,0
7788,0,0,0
7789,1,1,0
7790,1,1,1
7791,0,0,0
7792,1,1,1
7793,1,1,1
7794,1,0,0
7795,1,1,1
7796,1,1,1
7797,1,1,1
7798,0,0,0
7799,0,1,1
7800,1,1,1
7801,1,1,1
7802,0,0,0
7803,0,0,0
7804,1,0,0
7805,0,0,0
7806,0,0,0
7807,1,1,1
7808,0,0,0
7809,1,0,0
7810,0,0,0
7811,1,1,1
7812,0,0,0
7813,1,1,0
7814,0,0,0
7815,1,1,1
7816,0,0,0
7817,0,0,0
7818,1,1,0
7819,1,1,1
7820,1,1,1
7821,0,0,0
7822,0,1,0
7823,0,1,1
7824,0,0,0
7825,0,1,0
7826,1,1,1
7827,0,0,0
7828,1,1,1
7829,0,0,0
7830,0,1,0
7831,0,0,0
7832,1,1,1
7833,0,0,0
7834,1,1,1
7835,1,0,1
7836,0,0,0
7837,1,0,0
7838,0,0,0
7839,0,0,0
7840,0,1,1
7841,1,1,1
7842,0,0,0
7843,0,1,0
7844,0,0,0
7845,1,1,1
7846,0,0,0
7847,1,0,0
7848,1,0,0
7849,0,0,0
7850,1,1,0
7851,1,1,0
7852,0,0,0
7853,1,1,0
7854,0,1,1
7855,0,0,0
7856,0,0,0
7857,0,0,0
7858,1,1,1
7859,1,0,0
7860,0,0,0
7861,0,1,0
7862,0,1,1
7863,0,0,1
7864,0,1,0
7865,1,1,1
7866,0,0,0
7867,0,0,0
7868,0,0,0
7869,1,0,0
7870,0,1,1
7871,0,0,0
7872,1,1,1
7873,0,1,1
7874,0,0,0
7875,1,1,1
7876,0,1,0
7877,0,0,0
7878,0,1,1
7879,0,0,0
